# 2021-09-15_18h07m Calibration file for mq10
# 
# mq_dna: 20827451497285563212600737796
# Scope settings: avr_time=0.1, avr_sample=50, gain=1.0, rbw=30.0kHz, freq_span=10.0MHz, ampl_ref=0.001dbm, input_att=10.0dB
# freq_start (Hz): 300000000
# freq_stop (Hz): 4000000000
# freq_num (#): 201
# gain_start: 0.001
# gain_stop: 1.0
# gain_num (#): 61
# load_for_prog: 201, 61, 3
# 
# Frequency (Hz), linear Gain [0-1], measured power (W)
3.9250e+08 6.0040e-01 3.8182e-01
3.9250e+08 6.1705e-01 3.9332e-01
3.9250e+08 6.3370e-01 4.0557e-01
3.9250e+08 6.5035e-01 4.1791e-01
3.9250e+08 6.6700e-01 4.2943e-01
3.9250e+08 6.8365e-01 4.4100e-01
3.9250e+08 7.0030e-01 4.5240e-01
3.9250e+08 7.1695e-01 4.6274e-01
3.9250e+08 7.3360e-01 4.7469e-01
3.9250e+08 7.5025e-01 4.8681e-01
3.9250e+08 7.6690e-01 4.9791e-01
3.9250e+08 7.8355e-01 5.0994e-01
3.9250e+08 8.0020e-01 5.2039e-01
3.9250e+08 8.1685e-01 5.3087e-01
3.9250e+08 8.3350e-01 5.3725e-01
3.9250e+08 8.5015e-01 5.4359e-01
3.9250e+08 8.6680e-01 5.4940e-01
3.9250e+08 8.8345e-01 5.5537e-01
3.9250e+08 9.0010e-01 5.6063e-01
3.9250e+08 9.1675e-01 5.6449e-01
3.9250e+08 9.3340e-01 5.6882e-01
3.9250e+08 9.5005e-01 5.7248e-01
3.9250e+08 9.6670e-01 5.7674e-01
3.9250e+08 9.8335e-01 5.7837e-01
3.9250e+08 1.0000e+00 5.8279e-01
4.1100e+08 1.0000e-03 7.0345e-05
4.1100e+08 1.7650e-02 8.5733e-04
4.1100e+08 3.4300e-02 2.5549e-03
4.1100e+08 5.0950e-02 5.1849e-03
4.1100e+08 6.7600e-02 8.7802e-03
4.1100e+08 8.4250e-02 1.3260e-02
4.1100e+08 1.0090e-01 1.8711e-02
4.1100e+08 1.1755e-01 2.5087e-02
4.1100e+08 1.3420e-01 3.2421e-02
4.1100e+08 1.5085e-01 4.0616e-02
4.1100e+08 1.6750e-01 4.9775e-02
4.1100e+08 1.8415e-01 5.9790e-02
4.1100e+08 2.0080e-01 7.0908e-02
4.1100e+08 2.1745e-01 8.2791e-02
4.1100e+08 2.3410e-01 9.5545e-02
4.1100e+08 2.5075e-01 1.1009e-01
4.1100e+08 2.6740e-01 1.2521e-01
4.1100e+08 2.8405e-01 1.4140e-01
4.1100e+08 3.0070e-01 1.5855e-01
4.1100e+08 3.1735e-01 1.7703e-01
4.1100e+08 3.3400e-01 1.9525e-01
4.1100e+08 3.5065e-01 2.1509e-01
4.1100e+08 3.6730e-01 2.3446e-01
4.1100e+08 3.8395e-01 2.5370e-01
4.1100e+08 4.0060e-01 2.7344e-01
4.1100e+08 4.1725e-01 2.9263e-01
4.1100e+08 4.3390e-01 3.1146e-01
4.1100e+08 4.5055e-01 3.2963e-01
4.1100e+08 4.6720e-01 3.4697e-01
4.1100e+08 4.8385e-01 3.6051e-01
4.1100e+08 5.0050e-01 3.7616e-01
4.1100e+08 5.1715e-01 3.9113e-01
4.1100e+08 5.3380e-01 4.0714e-01
4.1100e+08 5.5045e-01 4.2137e-01
4.1100e+08 5.6710e-01 4.3750e-01
4.1100e+08 5.8375e-01 4.5327e-01
4.1100e+08 6.0040e-01 4.6838e-01
4.1100e+08 6.1705e-01 4.8439e-01
4.1100e+08 6.3370e-01 5.0158e-01
4.1100e+08 6.5035e-01 5.1807e-01
4.1100e+08 6.6700e-01 5.3724e-01
4.1100e+08 6.8365e-01 5.5205e-01
4.1100e+08 7.0030e-01 5.6286e-01
4.1100e+08 7.1695e-01 5.7308e-01
4.1100e+08 7.3360e-01 5.8072e-01
4.1100e+08 7.5025e-01 5.8858e-01
4.1100e+08 7.6690e-01 5.9560e-01
4.1100e+08 7.8355e-01 6.0374e-01
4.1100e+08 8.0020e-01 6.0968e-01
4.1100e+08 8.1685e-01 6.1711e-01
4.1100e+08 8.3350e-01 6.2353e-01
4.1100e+08 8.5015e-01 6.2752e-01
4.1100e+08 8.6680e-01 6.3146e-01
4.1100e+08 8.8345e-01 6.3517e-01
4.1100e+08 9.0010e-01 6.3846e-01
4.1100e+08 9.1675e-01 6.4100e-01
4.1100e+08 9.3340e-01 6.4498e-01
4.1100e+08 9.5005e-01 6.4758e-01
4.1100e+08 9.6670e-01 6.5045e-01
4.1100e+08 9.8335e-01 6.5222e-01
4.1100e+08 1.0000e+00 6.5510e-01
4.2950e+08 1.0000e-03 9.5491e-05
4.2950e+08 1.7650e-02 1.1398e-03
4.2950e+08 3.4300e-02 3.4270e-03
4.2950e+08 5.0950e-02 6.9590e-03
4.2950e+08 6.7600e-02 1.1757e-02
4.2950e+08 8.4250e-02 1.7797e-02
4.2950e+08 1.0090e-01 2.5084e-02
4.2950e+08 1.1755e-01 3.3614e-02
4.2950e+08 1.3420e-01 4.3435e-02
4.2950e+08 1.5085e-01 5.4482e-02
4.2950e+08 1.6750e-01 6.6597e-02
4.2950e+08 1.8415e-01 8.0138e-02
4.2950e+08 2.0080e-01 9.4818e-02
4.2950e+08 2.1745e-01 1.1081e-01
4.2950e+08 2.3410e-01 1.2833e-01
4.2950e+08 2.5075e-01 1.4798e-01
4.2950e+08 2.6740e-01 1.6854e-01
4.2950e+08 2.8405e-01 1.8990e-01
4.2950e+08 3.0070e-01 2.1342e-01
4.2950e+08 3.1735e-01 2.3829e-01
4.2950e+08 3.3400e-01 2.6289e-01
4.2950e+08 3.5065e-01 2.8660e-01
4.2950e+08 3.6730e-01 3.0878e-01
4.2950e+08 3.8395e-01 3.3054e-01
4.2950e+08 4.0060e-01 3.5405e-01
4.2950e+08 4.1725e-01 3.7785e-01
4.2950e+08 4.3390e-01 4.0042e-01
4.2950e+08 4.5055e-01 4.2053e-01
4.2950e+08 4.6720e-01 4.4276e-01
4.2950e+08 4.8385e-01 4.6351e-01
4.2950e+08 5.0050e-01 4.8458e-01
4.2950e+08 5.1715e-01 5.0489e-01
4.2950e+08 5.3380e-01 5.2550e-01
4.2950e+08 5.5045e-01 5.4153e-01
4.2950e+08 5.6710e-01 5.5404e-01
4.2950e+08 5.8375e-01 5.6650e-01
4.2950e+08 6.0040e-01 5.7739e-01
4.2950e+08 6.1705e-01 5.8598e-01
4.2950e+08 6.3370e-01 5.9561e-01
4.2950e+08 6.5035e-01 6.0379e-01
4.2950e+08 6.6700e-01 6.1092e-01
4.2950e+08 6.8365e-01 6.1698e-01
4.2950e+08 7.0030e-01 6.2110e-01
4.2950e+08 7.1695e-01 6.2464e-01
4.2950e+08 7.3360e-01 6.2864e-01
4.2950e+08 7.5025e-01 6.3176e-01
4.2950e+08 7.6690e-01 6.3473e-01
4.2950e+08 7.8355e-01 6.3696e-01
4.2950e+08 8.0020e-01 6.4030e-01
4.2950e+08 8.1685e-01 6.4305e-01
4.2950e+08 8.3350e-01 6.4611e-01
4.2950e+08 8.5015e-01 6.4745e-01
4.2950e+08 8.6680e-01 6.4923e-01
4.2950e+08 8.8345e-01 6.5060e-01
4.2950e+08 9.0010e-01 6.5200e-01
4.2950e+08 9.1675e-01 6.5303e-01
4.2950e+08 9.3340e-01 6.5533e-01
4.2950e+08 9.5005e-01 6.5663e-01
4.2950e+08 9.6670e-01 6.5857e-01
4.2950e+08 9.8335e-01 6.6062e-01
4.2950e+08 1.0000e+00 6.6311e-01
4.4800e+08 1.0000e-03 1.2090e-04
4.4800e+08 1.7650e-02 1.4451e-03
4.4800e+08 3.4300e-02 4.3731e-03
4.4800e+08 5.0950e-02 8.8931e-03
4.4800e+08 6.7600e-02 1.5011e-02
4.4800e+08 8.4250e-02 2.2735e-02
4.4800e+08 1.0090e-01 3.1987e-02
4.4800e+08 1.1755e-01 4.2949e-02
4.4800e+08 1.3420e-01 5.5286e-02
4.4800e+08 1.5085e-01 6.9269e-02
4.4800e+08 1.6750e-01 8.4911e-02
4.4800e+08 1.8415e-01 1.0204e-01
4.4800e+08 2.0080e-01 1.2105e-01
4.4800e+08 2.1745e-01 1.4164e-01
4.4800e+08 2.3410e-01 1.6404e-01
4.4800e+08 2.5075e-01 1.8900e-01
4.4800e+08 2.6740e-01 2.1511e-01
4.4800e+08 2.8405e-01 2.4308e-01
4.4800e+08 3.0070e-01 2.7316e-01
4.4800e+08 3.1735e-01 3.0256e-01
4.4800e+08 3.3400e-01 3.3057e-01
4.4800e+08 3.5065e-01 3.5796e-01
4.4800e+08 3.6730e-01 3.8764e-01
4.4800e+08 3.8395e-01 4.1662e-01
4.4800e+08 4.0060e-01 4.4575e-01
4.4800e+08 4.1725e-01 4.7492e-01
4.4800e+08 4.3390e-01 5.0350e-01
4.4800e+08 4.5055e-01 5.3164e-01
4.4800e+08 4.6720e-01 5.6263e-01
4.4800e+08 4.8385e-01 5.8399e-01
4.4800e+08 5.0050e-01 6.0198e-01
4.4800e+08 5.1715e-01 6.1783e-01
4.4800e+08 5.3380e-01 6.3091e-01
4.4800e+08 5.5045e-01 6.4202e-01
4.4800e+08 5.6710e-01 6.5318e-01
4.4800e+08 5.8375e-01 6.6371e-01
4.4800e+08 6.0040e-01 6.7165e-01
4.4800e+08 6.1705e-01 6.7755e-01
4.4800e+08 6.3370e-01 6.8093e-01
4.4800e+08 6.5035e-01 6.8445e-01
4.4800e+08 6.6700e-01 6.8734e-01
4.4800e+08 6.8365e-01 6.8977e-01
4.4800e+08 7.0030e-01 6.9385e-01
4.4800e+08 7.1695e-01 6.9509e-01
4.4800e+08 7.3360e-01 6.9557e-01
4.4800e+08 7.5025e-01 6.9696e-01
4.4800e+08 7.6690e-01 6.9894e-01
4.4800e+08 7.8355e-01 7.0160e-01
4.4800e+08 8.0020e-01 7.0254e-01
4.4800e+08 8.1685e-01 7.0656e-01
4.4800e+08 8.3350e-01 7.0869e-01
4.4800e+08 8.5015e-01 7.1013e-01
4.4800e+08 8.6680e-01 7.1154e-01
4.4800e+08 8.8345e-01 7.1425e-01
4.4800e+08 9.0010e-01 7.1668e-01
4.4800e+08 9.1675e-01 7.1787e-01
4.4800e+08 9.3340e-01 7.2118e-01
4.4800e+08 9.5005e-01 7.2411e-01
4.4800e+08 9.6670e-01 7.2600e-01
4.4800e+08 9.8335e-01 7.2869e-01
4.4800e+08 1.0000e+00 7.2970e-01
4.6650e+08 1.0000e-03 1.4641e-04
4.6650e+08 1.7650e-02 1.7325e-03
4.6650e+08 3.4300e-02 5.2435e-03
4.6650e+08 5.0950e-02 1.0645e-02
4.6650e+08 6.7600e-02 1.8024e-02
4.6650e+08 8.4250e-02 2.7212e-02
4.6650e+08 1.0090e-01 3.8320e-02
4.6650e+08 1.1755e-01 5.1340e-02
4.6650e+08 1.3420e-01 6.6200e-02
4.6650e+08 1.5085e-01 8.3092e-02
4.6650e+08 1.6750e-01 1.0159e-01
4.6650e+08 1.8415e-01 1.2240e-01
4.6650e+08 2.0080e-01 1.4507e-01
